141725276,10000
271339422,10000
262278540,10000
134819694,10000
27272449,10000
49552361,10000
340528868,10000
227405510,10000
148541566,10000
23668901,10000
1903577,10000
179076802,10000
413991481,10000
70233268,10000
342047638,10000
140636163,10000
86748663,10000
397945315,10000
237208633,10000
296181171,10000
378852327,10000
229612665,10000
301134582,10000
5191380,10000
60061833,10000
40396236,10000
370988333,10000
80022911,10000
292911559,10000
19342459,10000
198221323,10000
312732442,10000
296634652,10000
79507246,10000
230739986,10000
68421792,10000
22456699,10000
165494940,10000
195770789,10000
21418396,10000
192097368,10000
112783981,10000
366181766,10000
133965256,10000
358057151,10000
55186904,10000
189879769,10000
418821719,10000
300585174,10000
218172199,10000
333215109,100000
402372731,100000
82975191,100000
127097385,100000
87242470,100000
95054266,100000
221348877,100000
13307079,100000
96293522,100000
395440037,100000
178340712,100000
221036821,100000
359653651,100000
394631009,100000
133233772,100000
143240225,100000
85468690,100000
376495860,100000
58033396,100000
205375523,100000
20790113,100000
252699780,100000
119418192,100000
107144846,100000
247123418,100000
187721436,100000
163848099,100000
122189399,100000
119681170,100000
12704747,100000
354352619,100000
103685766,100000
213924794,100000
176234293,100000
149573877,100000
37269982,100000
415176578,100000
149854091,100000
188520142,100000
344392886,100000
273485089,100000
214575699,100000
364813509,100000
287878628,100000
177784731,100000
14817926,100000
61923628,100000
140238841,100000
95867867,100000
311701739,100000
142521168,100000
20539176,100000
58198175,100000
320281753,100000
233304641,100000
185589352,100000
391134651,100000
168404227,100000
234287182,100000
325455898,100000
274568165,100000
62086859,100000
206800220,100000
309553349,100000
102047765,100000
136753105,100000
23829837,100000
380526202,100000
234106598,100000
907996,100000
279130110,100000
289079213,100000
368753620,100000
386241038,100000
398331413,100000
395694096,100000
360040936,100000
105782431,100000
195539914,100000
231551028,100000
37566901,100000
356609890,100000
177274793,100000
334554012,100000
168532176,100000
356153436,100000
66907706,100000
386415124,100000
161234290,100000
272259323,100000
166045938,100000
358035401,100000
219254274,100000
175118112,100000
216037062,100000
374310916,100000
158728676,100000
297647935,100000
68337118,100000
102993366,100000
225725407,1000000
356981268,1000000
203552071,1000000
363632301,1000000
401651681,1000000
93430216,1000000
330452053,1000000
305536059,1000000
161571235,1000000
218009946,1000000
294171548,1000000
217937,1000000
163141622,1000000
154035629,1000000
112840968,1000000
230794441,1000000
311376956,1000000
325698948,1000000
351492405,1000000
173006239,1000000
249638633,1000000
237182060,1000000
237382733,1000000
362724611,1000000
114730067,1000000
274434449,1000000
254039896,1000000
395116294,1000000
91102372,1000000
353717803,1000000
45524257,1000000
152356666,1000000
276731189,1000000
356403814,1000000
339807534,1000000
332463113,1000000
179952827,1000000
50136869,1000000
403264216,1000000
126094117,1000000
361204424,1000000
166655180,1000000
120603039,1000000
106907069,1000000
79110057,1000000
13113281,1000000
24810802,1000000
131448838,1000000
255086880,1000000
328175214,1000000
412579573,1000000
39099358,1000000
244499692,1000000
222501321,1000000
338102715,1000000
309060961,1000000
104386621,1000000
385659024,1000000
373852340,1000000
206146870,1000000
265416722,1000000
214561996,1000000
130988150,1000000
79226760,1000000
352218461,1000000
369164473,1000000
2976848,1000000
403170983,1000000
413415397,1000000
57223618,1000000
417911275,1000000
228248626,1000000
117489440,1000000
94428441,1000000
373614789,1000000
278076450,1000000
249403322,1000000
26960788,1000000
299254959,1000000
133787304,1000000
65153902,1000000
245061079,1000000
71585884,1000000
249453439,1000000
358403064,1000000
285149257,1000000
300070731,1000000
319681028,1000000
170348042,1000000
405471762,1000000
237604798,1000000
328915210,1000000
386157265,1000000
271000712,1000000
229104699,1000000
294136515,1000000
239398044,1000000
85447249,1000000
399246974,1000000
254838897,1000000
